SexLabel,Age,Religion,Caste,HHID,H_Lat,H_Lon,AdminUnit_Name,AdminUnit_Lat,AdminUnit_Lon,JobLabel,WorkPlaceID,W_Lat,W_Lon,SchoolID,School_Lat,School_Lon,PublicPlaceID,PublicPlace_Lat,PublicPlace_Lon,District,StateLabel,AgentID,AdherenceToIntervention,EssentialWorker,UsesPublicTransport,WorkPlace_AdminUnit,School_AdminUnit
Female,23,Hindu,Other,389,18.580955805682507,73.8715699073607,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002877,0.3,False,True,Rasta Peth-Raviwar Peth,
Female,40,Hindu,Other,683,18.595217992396382,73.9112483905793,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002878,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,38,Hindu,Other,369,18.59064291016344,73.88154199179789,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002879,0.0,False,True,Rasta Peth-Raviwar Peth,
Male,57,Hindu,Other,1998,18.608477798735738,73.89574648372951,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002880,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,23,Hindu,Other,1133,18.575769310345294,73.87959815981,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002881,0.3,False,True,Rasta Peth-Raviwar Peth,
Female,24,Hindu,Other,391,18.613192312543195,73.8961510452097,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002882,0.3,False,True,Rasta Peth-Raviwar Peth,
Female,38,Hindu,Other,1121,18.578251853223726,73.8762299633933,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000007,18.540419353837137,73.82641622516036,pune,maharashtra,521000002883,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,37,Hindu,ST,1379,18.5928969308105,73.89738981259187,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002884,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,45,Hindu,Other,886,18.591449824911106,73.88218321583065,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002885,0.9,False,True,Rasta Peth-Raviwar Peth,
Female,25,Hindu,Other,395,18.602759564874702,73.90038529486216,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002886,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,55,Hindu,Other,2118,18.606826913263152,73.89898144099824,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002887,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,23,Hindu,Other,2118,18.606826913263152,73.89898144099824,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002888,0.3,False,True,Rasta Peth-Raviwar Peth,
Male,25,Hindu,Other,1202,18.591939122590976,73.89395391412533,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002889,0.2,False,True,Rasta Peth-Raviwar Peth,
Male,38,Hindu,Other,826,18.590321458808578,73.89037590364147,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002890,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,39,Hindu,Other,449,18.58665975070069,73.8951087507277,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002891,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,47,Hindu,Other,1845,18.597816504733096,73.88702948060256,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002892,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,30,Buddhist,SC,1027,18.591812965201225,73.90165641812216,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002893,0.1,False,True,Rasta Peth-Raviwar Peth,
Male,57,Hindu,Other,717,18.59178881770681,73.9169623950405,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002894,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,22,Hindu,Other,1230,18.584040582102425,73.8829944775941,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000006,18.518116342113146,73.93111647703326,pune,maharashtra,521000002895,0.3,False,True,Rasta Peth-Raviwar Peth,
Male,29,Hindu,Other,1063,18.579039180943017,73.88428049334578,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002896,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,38,Hindu,Other,518,18.590561184815222,73.90085233372665,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002897,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,21,Muslim,Other,543,18.583289631908478,73.89739023024677,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002898,0.3,False,True,Rasta Peth-Raviwar Peth,
Female,36,Muslim,Other,1888,18.595522972511624,73.89091350628532,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002899,0.0,False,True,Rasta Peth-Raviwar Peth,
Male,39,Hindu,Other,974,18.5976716303677,73.9047711169312,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002900,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,35,Hindu,Other,998,18.585245789604286,73.89632857028744,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002901,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,52,Hindu,Other,1979,18.58599347265748,73.88535631051313,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002902,0.9,False,True,Rasta Peth-Raviwar Peth,
Female,78,Hindu,Other,2330,18.586883746084112,73.88251766857118,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002903,1.0,False,True,Rasta Peth-Raviwar Peth,
Male,44,Hindu,Other,1884,18.576596272336747,73.87069154445852,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000007,18.540419353837137,73.82641622516036,pune,maharashtra,521000002904,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,27,Hindu,Other,471,18.610107811298295,73.89210865938458,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002905,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,27,Hindu,Other,2122,18.577939307578966,73.87977400604194,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002906,0.2,False,True,Rasta Peth-Raviwar Peth,
Male,77,Hindu,Other,132,18.574418773019143,73.87704352757072,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002907,1.0,False,True,Rasta Peth-Raviwar Peth,
Female,29,Hindu,Other,2193,18.59143706987159,73.89248765629829,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002908,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,22,Hindu,ST,270,18.60025338543705,73.90427636443007,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002909,0.3,False,True,Rasta Peth-Raviwar Peth,
Male,57,Muslim,Other,1991,18.57061039105297,73.87780234905146,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002910,0.9,False,True,Rasta Peth-Raviwar Peth,
Female,67,Hindu,Other,2243,18.582607226889145,73.88653669135353,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002911,1.0,False,True,Rasta Peth-Raviwar Peth,
Male,49,Hindu,Other,2243,18.582607226889145,73.88653669135353,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002912,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,28,Hindu,SC,1556,18.596835514343866,73.8914505640108,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002913,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,21,Hindu,Other,2283,18.60595855025971,73.90388357921933,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002914,0.3,False,True,Rasta Peth-Raviwar Peth,
Female,39,Hindu,Other,1138,18.57484740371516,73.87318809620518,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002915,0.0,False,True,Rasta Peth-Raviwar Peth,
Female,37,Hindu,Other,2084,18.58776347971981,73.89613954269608,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002916,0.0,False,True,Rasta Peth-Raviwar Peth,
Male,33,Hindu,Other,1365,18.596134891587884,73.91294793181456,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000001,18.53531697980863,73.91591640644664,pune,maharashtra,521000002917,0.1,False,True,Rasta Peth-Raviwar Peth,
Male,51,Hindu,Other,1919,18.598204173724163,73.90447993959083,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002918,0.9,False,True,Rasta Peth-Raviwar Peth,
Female,47,Hindu,Other,1919,18.598204173724163,73.90447993959083,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002919,0.9,False,True,Rasta Peth-Raviwar Peth,
Female,28,Hindu,Other,2000,18.59935493038562,73.89086189791135,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002920,0.2,False,True,Rasta Peth-Raviwar Peth,
Female,51,Hindu,Other,97,18.585189547699564,73.88358430096265,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000007,18.540419353837137,73.82641622516036,pune,maharashtra,521000002921,0.9,False,True,Rasta Peth-Raviwar Peth,
Male,89,Hindu,Other,1805,18.574490572872275,73.87748028330275,Kalas-Dhanori,18.5941082455032,73.8887801539608,Loaders,2001000000087,18.51234114486122,73.86575219034432,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002922,1.0,False,True,Rasta Peth-Raviwar Peth,
Male,19,Hindu,Other,607,18.5863498628675,73.87302687328325,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002923,0.4,False,True,Dhanakvadi-Ambegaon Pathar,
Male,20,Hindu,Other,1393,18.573755018143643,73.8838708324925,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002924,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Female,39,Hindu,ST,1736,18.585321099999106,73.89857257696825,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002925,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,32,Hindu,Other,411,18.583289631908478,73.89739023024677,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002926,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,45,Buddhist,SC,1295,18.596588204866308,73.90436043914517,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002927,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,42,Hindu,Other,432,18.574854918026638,73.87676999272358,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002928,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,67,Muslim,Other,2197,18.594127759458537,73.91953655828301,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002929,1.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,66,Muslim,Other,2319,18.598276505308057,73.89172035357096,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000007,18.540419353837137,73.82641622516036,pune,maharashtra,521000002930,1.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,47,Buddhist,SC,910,18.594350412655256,73.89390002652588,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002931,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,28,Christian,Other,1767,18.582925569564388,73.87596128552993,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000008,18.486101234897948,73.86549566744785,pune,maharashtra,521000002932,0.2,False,True,Dhanakvadi-Ambegaon Pathar,
Female,67,Hindu,SC,663,18.59081102798442,73.88222039972538,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002933,1.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,40,Hindu,Other,1303,18.59473463613711,73.86517208454842,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002934,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,26,Hindu,Other,668,18.58200584161899,73.88827750665668,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002935,0.2,False,True,Dhanakvadi-Ambegaon Pathar,
Female,24,Hindu,Other,1744,18.57419782173547,73.8826940527973,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002936,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Female,22,Hindu,Other,2308,18.597456268858455,73.89920956010944,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002937,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Female,49,Hindu,Other,2291,18.594243120211914,73.89420179284255,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002938,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,54,Hindu,Other,1179,18.582143288328073,73.89100084382054,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002939,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Female,25,Hindu,Other,1108,18.576545264787843,73.8772411710967,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002940,0.2,False,True,Dhanakvadi-Ambegaon Pathar,
Female,51,Hindu,Other,2050,18.57686165793164,73.88197209563431,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000006,18.518116342113146,73.93111647703326,pune,maharashtra,521000002941,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,20,Hindu,Other,255,18.60140792116229,73.89288639336006,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000002,18.51161022406318,73.83689953825746,pune,maharashtra,521000002942,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Female,93,Hindu,Other,2259,18.573588648160122,73.88230535069162,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000000,18.529401921853868,73.84821962344895,pune,maharashtra,521000002943,1.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,28,Buddhist,SC,332,18.60170394194099,73.89759371918932,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002944,0.2,False,True,Dhanakvadi-Ambegaon Pathar,
Male,32,Hindu,Other,1942,18.59136036772746,73.90653502243627,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002945,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,33,Hindu,Other,1986,18.585683565322494,73.86612257981984,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000001,18.53531697980863,73.91591640644664,pune,maharashtra,521000002946,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,23,Hindu,SC,208,18.60411164812841,73.90178374516323,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000008,18.486101234897948,73.86549566744785,pune,maharashtra,521000002947,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Male,31,Hindu,Other,922,18.587038062658106,73.8852766163304,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002948,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,38,Hindu,Other,1226,18.600941123512158,73.9047075969443,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002949,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,24,Hindu,SC,2316,18.583644348466645,73.87533073689906,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002950,0.3,False,True,Dhanakvadi-Ambegaon Pathar,
Female,36,Hindu,Other,1262,18.59445259623406,73.89029171804415,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002951,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Female,34,Hindu,Other,2186,18.595656459944475,73.8981720100311,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002952,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,36,Hindu,Other,1405,18.58640886558082,73.88137596910268,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002953,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,61,Hindu,SC,1454,18.584328774642504,73.87567459124143,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002954,1.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,45,Hindu,Other,400,18.590591336405918,73.87665840029327,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000006,18.518116342113146,73.93111647703326,pune,maharashtra,521000002955,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,44,Jain,Other,1633,18.600604201269316,73.90011105261667,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002956,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Male,43,Jain,Other,1768,18.59729833713724,73.91883636114072,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002957,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Female,49,Hindu,Other,704,18.57475572509966,73.88127832445318,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002958,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Female,54,Hindu,Other,377,18.592591078043238,73.90729123010513,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002959,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
Female,32,Hindu,Other,2179,18.602155592096263,73.89831148280119,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002960,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Female,39,Hindu,Other,1448,18.57383908766996,73.87906179481116,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002961,0.0,False,True,Dhanakvadi-Ambegaon Pathar,
Male,33,Hindu,Other,2102,18.58223286221667,73.88245866975623,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000007,18.540419353837137,73.82641622516036,pune,maharashtra,521000002962,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,32,Hindu,Other,2199,18.575154787852355,73.87946298816749,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000003,18.567716221581087,73.91472923836801,pune,maharashtra,521000002963,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Male,31,Hindu,Other,1818,18.57508535779311,73.87896576844506,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000006,18.518116342113146,73.93111647703326,pune,maharashtra,521000002964,0.1,False,True,Dhanakvadi-Ambegaon Pathar,
Female,47,Hindu,Other,1376,18.586507062679516,73.88435908634301,Kalas-Dhanori,18.5941082455032,73.8887801539608,Machine tool op,2001000000044,18.466569076287595,73.85771618821813,0,,,3001000000005,18.57393079559482,73.90738503965952,pune,maharashtra,521000002965,0.9,False,True,Dhanakvadi-Ambegaon Pathar,
